id	name	min	max	default	flags
3372	STEP SEQ Gate (voice 1)	1	100	50	0x640600
3373	STEP SEQ Gate (voice 2)	1	100	50	0x640600
3374	STEP SEQ Gate (voice 3)	1	100	50	0x640600
3375	STEP SEQ Gate (voice 4)	1	100	50	0x640600
3376	STEP SEQ Gate (voice 5)	1	100	50	0x640600
3377	STEP SEQ Gate (voice 6)	1	100	50	0x640600
3378	STEP SEQ Gate (voice 7)	1	100	50	0x640600
3379	STEP SEQ Gate (voice 8)	1	100	50	0x640600
3380	STEP SEQ Note Flag	0	-1	0	0x640601
3381	STEP SEQ Slide Flag	0	-1	0	0x640601
3382	STEP SEQ Mute Flag	0	-1	0	0x640601
3383	STEP SEQ Assign 1 Target	0	-1	0	0x640601
3384	STEP SEQ Assign 2 Target	0	-1	0	0x640601
3385	STEP SEQ Assign 3 Target	0	-1	0	0x640601
3386	STEP SEQ Assign 4 Target	0	-1	0	0x640601
3387	STEP SEQ Assign 1 Value	0	-1	0	0x640601
3388	STEP SEQ Assign 2 Value	0	-1	0	0x640601
3389	STEP SEQ Assign 3 Value	0	-1	0	0x640601
3390	STEP SEQ Assign 4 Value	0	-1	0	0x640601
3391	STEP SEQ Assign 1 Transient	0	5	0	0x640600
3392	STEP SEQ Assign 2 Transient	0	5	0	0x640600
3393	STEP SEQ Assign 3 Transient	0	5	0	0x640600
3394	STEP SEQ Assign 4 Transient	0	5	0	0x640600
3395	STEP SEQ Assign Flag	0	-1	0	0x640601
3410	STEP SEQ Note (voice 1)	0	127	36	0x650600
3411	STEP SEQ Note (voice 2)	0	127	36	0x650600
3412	STEP SEQ Note (voice 3)	0	127	36	0x650600
3413	STEP SEQ Note (voice 4)	0	127	36	0x650600
3414	STEP SEQ Note (voice 5)	0	127	36	0x650600
3415	STEP SEQ Note (voice 6)	0	127	36	0x650600
3416	STEP SEQ Note (voice 7)	0	127	36	0x650600
3417	STEP SEQ Note (voice 8)	0	127	36	0x650600
3418	STEP SEQ Velo (voice 1)	0	127	0	0x650600
3419	STEP SEQ Velo (voice 2)	0	127	0	0x650600
3420	STEP SEQ Velo (voice 3)	0	127	0	0x650600
3421	STEP SEQ Velo (voice 4)	0	127	0	0x650600
3422	STEP SEQ Velo (voice 5)	0	127	0	0x650600
3423	STEP SEQ Velo (voice 6)	0	127	0	0x650600
3424	STEP SEQ Velo (voice 7)	0	127	0	0x650600
3425	STEP SEQ Velo (voice 8)	0	127	0	0x650600
3426	STEP SEQ Gate (voice 1)	1	100	50	0x650600
3427	STEP SEQ Gate (voice 2)	1	100	50	0x650600
3428	STEP SEQ Gate (voice 3)	1	100	50	0x650600
3429	STEP SEQ Gate (voice 4)	1	100	50	0x650600
3430	STEP SEQ Gate (voice 5)	1	100	50	0x650600
3431	STEP SEQ Gate (voice 6)	1	100	50	0x650600
3432	STEP SEQ Gate (voice 7)	1	100	50	0x650600
3433	STEP SEQ Gate (voice 8)	1	100	50	0x650600
3434	STEP SEQ Note Flag	0	-1	0	0x650601
3435	STEP SEQ Slide Flag	0	-1	0	0x650601
3436	STEP SEQ Mute Flag	0	-1	0	0x650601
3437	STEP SEQ Assign 1 Target	0	-1	0	0x650601
3438	STEP SEQ Assign 2 Target	0	-1	0	0x650601
3439	STEP SEQ Assign 3 Target	0	-1	0	0x650601
3440	STEP SEQ Assign 4 Target	0	-1	0	0x650601
3441	STEP SEQ Assign 1 Value	0	-1	0	0x650601
3442	STEP SEQ Assign 2 Value	0	-1	0	0x650601
3443	STEP SEQ Assign 3 Value	0	-1	0	0x650601
3444	STEP SEQ Assign 4 Value	0	-1	0	0x650601
3445	STEP SEQ Assign 1 Transient	0	5	0	0x650600
3446	STEP SEQ Assign 2 Transient	0	5	0	0x650600
3447	STEP SEQ Assign 3 Transient	0	5	0	0x650600
3448	STEP SEQ Assign 4 Transient	0	5	0	0x650600
3449	STEP SEQ Assign Flag	0	-1	0	0x650601
3464	STEP SEQ Note (voice 1)	0	127	36	0x660600
3465	STEP SEQ Note (voice 2)	0	127	36	0x660600
3466	STEP SEQ Note (voice 3)	0	127	36	0x660600
3467	STEP SEQ Note (voice 4)	0	127	36	0x660600
3468	STEP SEQ Note (voice 5)	0	127	36	0x660600
3469	STEP SEQ Note (voice 6)	0	127	36	0x660600
3470	STEP SEQ Note (voice 7)	0	127	36	0x660600
3471	STEP SEQ Note (voice 8)	0	127	36	0x660600
3472	STEP SEQ Velo (voice 1)	0	127	0	0x660600
3473	STEP SEQ Velo (voice 2)	0	127	0	0x660600
3474	STEP SEQ Velo (voice 3)	0	127	0	0x660600
3475	STEP SEQ Velo (voice 4)	0	127	0	0x660600
3476	STEP SEQ Velo (voice 5)	0	127	0	0x660600
3477	STEP SEQ Velo (voice 6)	0	127	0	0x660600
3478	STEP SEQ Velo (voice 7)	0	127	0	0x660600
3479	STEP SEQ Velo (voice 8)	0	127	0	0x660600
3480	STEP SEQ Gate (voice 1)	1	100	50	0x660600
3481	STEP SEQ Gate (voice 2)	1	100	50	0x660600
3482	STEP SEQ Gate (voice 3)	1	100	50	0x660600
3483	STEP SEQ Gate (voice 4)	1	100	50	0x660600
3484	STEP SEQ Gate (voice 5)	1	100	50	0x660600
3485	STEP SEQ Gate (voice 6)	1	100	50	0x660600
3486	STEP SEQ Gate (voice 7)	1	100	50	0x660600
3487	STEP SEQ Gate (voice 8)	1	100	50	0x660600
3488	STEP SEQ Note Flag	0	-1	0	0x660601
3489	STEP SEQ Slide Flag	0	-1	0	0x660601
3490	STEP SEQ Mute Flag	0	-1	0	0x660601
3491	STEP SEQ Assign 1 Target	0	-1	0	0x660601
3492	STEP SEQ Assign 2 Target	0	-1	0	0x660601
3493	STEP SEQ Assign 3 Target	0	-1	0	0x660601
3494	STEP SEQ Assign 4 Target	0	-1	0	0x660601
3495	STEP SEQ Assign 1 Value	0	-1	0	0x660601
3496	STEP SEQ Assign 2 Value	0	-1	0	0x660601
3497	STEP SEQ Assign 3 Value	0	-1	0	0x660601
3498	STEP SEQ Assign 4 Value	0	-1	0	0x660601
3499	STEP SEQ Assign 1 Transient	0	5	0	0x660600
3500	STEP SEQ Assign 2 Transient	0	5	0	0x660600
3501	STEP SEQ Assign 3 Transient	0	5	0	0x660600
3502	STEP SEQ Assign 4 Transient	0	5	0	0x660600
3503	STEP SEQ Assign Flag	0	-1	0	0x660601
3518	STEP SEQ Note (voice 1)	0	127	36	0x670600
3519	STEP SEQ Note (voice 2)	0	127	36	0x670600
3520	STEP SEQ Note (voice 3)	0	127	36	0x670600
3521	STEP SEQ Note (voice 4)	0	127	36	0x670600
3522	STEP SEQ Note (voice 5)	0	127	36	0x670600
3523	STEP SEQ Note (voice 6)	0	127	36	0x670600
3524	STEP SEQ Note (voice 7)	0	127	36	0x670600
3525	STEP SEQ Note (voice 8)	0	127	36	0x670600
3526	STEP SEQ Velo (voice 1)	0	127	0	0x670600
3527	STEP SEQ Velo (voice 2)	0	127	0	0x670600
3528	STEP SEQ Velo (voice 3)	0	127	0	0x670600
3529	STEP SEQ Velo (voice 4)	0	127	0	0x670600
3530	STEP SEQ Velo (voice 5)	0	127	0	0x670600
3531	STEP SEQ Velo (voice 6)	0	127	0	0x670600
3532	STEP SEQ Velo (voice 7)	0	127	0	0x670600
3533	STEP SEQ Velo (voice 8)	0	127	0	0x670600
3534	STEP SEQ Gate (voice 1)	1	100	50	0x670600
3535	STEP SEQ Gate (voice 2)	1	100	50	0x670600
3536	STEP SEQ Gate (voice 3)	1	100	50	0x670600
3537	STEP SEQ Gate (voice 4)	1	100	50	0x670600
3538	STEP SEQ Gate (voice 5)	1	100	50	0x670600
3539	STEP SEQ Gate (voice 6)	1	100	50	0x670600
3540	STEP SEQ Gate (voice 7)	1	100	50	0x670600
3541	STEP SEQ Gate (voice 8)	1	100	50	0x670600
3542	STEP SEQ Note Flag	0	-1	0	0x670601
3543	STEP SEQ Slide Flag	0	-1	0	0x670601
3544	STEP SEQ Mute Flag	0	-1	0	0x670601
3545	STEP SEQ Assign 1 Target	0	-1	0	0x670601
3546	STEP SEQ Assign 2 Target	0	-1	0	0x670601
3547	STEP SEQ Assign 3 Target	0	-1	0	0x670601
3548	STEP SEQ Assign 4 Target	0	-1	0	0x670601
3549	STEP SEQ Assign 1 Value	0	-1	0	0x670601
3550	STEP SEQ Assign 2 Value	0	-1	0	0x670601
3551	STEP SEQ Assign 3 Value	0	-1	0	0x670601
3552	STEP SEQ Assign 4 Value	0	-1	0	0x670601
3553	STEP SEQ Assign 1 Transient	0	5	0	0x670600
3554	STEP SEQ Assign 2 Transient	0	5	0	0x670600
3555	STEP SEQ Assign 3 Transient	0	5	0	0x670600
3556	STEP SEQ Assign 4 Transient	0	5	0	0x670600
3557	STEP SEQ Assign Flag	0	-1	0	0x670601
3572	STEP SEQ Note (voice 1)	0	127	36	0x680600
3573	STEP SEQ Note (voice 2)	0	127	36	0x680600
3574	STEP SEQ Note (voice 3)	0	127	36	0x680600
3575	STEP SEQ Note (voice 4)	0	127	36	0x680600
3576	STEP SEQ Note (voice 5)	0	127	36	0x680600
3577	STEP SEQ Note (voice 6)	0	127	36	0x680600
3578	STEP SEQ Note (voice 7)	0	127	36	0x680600
3579	STEP SEQ Note (voice 8)	0	127	36	0x680600
3580	STEP SEQ Velo (voice 1)	0	127	0	0x680600
3581	STEP SEQ Velo (voice 2)	0	127	0	0x680600
3582	STEP SEQ Velo (voice 3)	0	127	0	0x680600
3583	STEP SEQ Velo (voice 4)	0	127	0	0x680600
3584	STEP SEQ Velo (voice 5)	0	127	0	0x680600
3585	STEP SEQ Velo (voice 6)	0	127	0	0x680600
3586	STEP SEQ Velo (voice 7)	0	127	0	0x680600
3587	STEP SEQ Velo (voice 8)	0	127	0	0x680600
3588	STEP SEQ Gate (voice 1)	1	100	50	0x680600
3589	STEP SEQ Gate (voice 2)	1	100	50	0x680600
3590	STEP SEQ Gate (voice 3)	1	100	50	0x680600
3591	STEP SEQ Gate (voice 4)	1	100	50	0x680600
3592	STEP SEQ Gate (voice 5)	1	100	50	0x680600
3593	STEP SEQ Gate (voice 6)	1	100	50	0x680600
3594	STEP SEQ Gate (voice 7)	1	100	50	0x680600
3595	STEP SEQ Gate (voice 8)	1	100	50	0x680600
3596	STEP SEQ Note Flag	0	-1	0	0x680601
3597	STEP SEQ Slide Flag	0	-1	0	0x680601
3598	STEP SEQ Mute Flag	0	-1	0	0x680601
3599	STEP SEQ Assign 1 Target	0	-1	0	0x680601
3600	STEP SEQ Assign 2 Target	0	-1	0	0x680601
3601	STEP SEQ Assign 3 Target	0	-1	0	0x680601
3602	STEP SEQ Assign 4 Target	0	-1	0	0x680601
3603	STEP SEQ Assign 1 Value	0	-1	0	0x680601
3604	STEP SEQ Assign 2 Value	0	-1	0	0x680601
3605	STEP SEQ Assign 3 Value	0	-1	0	0x680601
3606	STEP SEQ Assign 4 Value	0	-1	0	0x680601
3607	STEP SEQ Assign 1 Transient	0	5	0	0x680600
3608	STEP SEQ Assign 2 Transient	0	5	0	0x680600
3609	STEP SEQ Assign 3 Transient	0	5	0	0x680600
3610	STEP SEQ Assign 4 Transient	0	5	0	0x680600
3611	STEP SEQ Assign Flag	0	-1	0	0x680601
3626	STEP SEQ Note (voice 1)	0	127	36	0x690600
3627	STEP SEQ Note (voice 2)	0	127	36	0x690600
3628	STEP SEQ Note (voice 3)	0	127	36	0x690600
3629	STEP SEQ Note (voice 4)	0	127	36	0x690600
3630	STEP SEQ Note (voice 5)	0	127	36	0x690600
3631	STEP SEQ Note (voice 6)	0	127	36	0x690600
3632	STEP SEQ Note (voice 7)	0	127	36	0x690600
3633	STEP SEQ Note (voice 8)	0	127	36	0x690600
3634	STEP SEQ Velo (voice 1)	0	127	0	0x690600
3635	STEP SEQ Velo (voice 2)	0	127	0	0x690600
3636	STEP SEQ Velo (voice 3)	0	127	0	0x690600
3637	STEP SEQ Velo (voice 4)	0	127	0	0x690600
3638	STEP SEQ Velo (voice 5)	0	127	0	0x690600
3639	STEP SEQ Velo (voice 6)	0	127	0	0x690600
3640	STEP SEQ Velo (voice 7)	0	127	0	0x690600
3641	STEP SEQ Velo (voice 8)	0	127	0	0x690600
3642	STEP SEQ Gate (voice 1)	1	100	50	0x690600
3643	STEP SEQ Gate (voice 2)	1	100	50	0x690600
3644	STEP SEQ Gate (voice 3)	1	100	50	0x690600
3645	STEP SEQ Gate (voice 4)	1	100	50	0x690600
3646	STEP SEQ Gate (voice 5)	1	100	50	0x690600
3647	STEP SEQ Gate (voice 6)	1	100	50	0x690600
3648	STEP SEQ Gate (voice 7)	1	100	50	0x690600
3649	STEP SEQ Gate (voice 8)	1	100	50	0x690600
3650	STEP SEQ Note Flag	0	-1	0	0x690601
3651	STEP SEQ Slide Flag	0	-1	0	0x690601
3652	STEP SEQ Mute Flag	0	-1	0	0x690601
3653	STEP SEQ Assign 1 Target	0	-1	0	0x690601
3654	STEP SEQ Assign 2 Target	0	-1	0	0x690601
3655	STEP SEQ Assign 3 Target	0	-1	0	0x690601
3656	STEP SEQ Assign 4 Target	0	-1	0	0x690601
3657	STEP SEQ Assign 1 Value	0	-1	0	0x690601
3658	STEP SEQ Assign 2 Value	0	-1	0	0x690601
3659	STEP SEQ Assign 3 Value	0	-1	0	0x690601
3660	STEP SEQ Assign 4 Value	0	-1	0	0x690601
3661	STEP SEQ Assign 1 Transient	0	5	0	0x690600
3662	STEP SEQ Assign 2 Transient	0	5	0	0x690600
3663	STEP SEQ Assign 3 Transient	0	5	0	0x690600
3664	STEP SEQ Assign 4 Transient	0	5	0	0x690600
3665	STEP SEQ Assign Flag	0	-1	0	0x690601
3680	STEP SEQ Note (voice 1)	0	127	36	0x6a0600
3681	STEP SEQ Note (voice 2)	0	127	36	0x6a0600
3682	STEP SEQ Note (voice 3)	0	127	36	0x6a0600
3683	STEP SEQ Note (voice 4)	0	127	36	0x6a0600
3684	STEP SEQ Note (voice 5)	0	127	36	0x6a0600
3685	STEP SEQ Note (voice 6)	0	127	36	0x6a0600
3686	STEP SEQ Note (voice 7)	0	127	36	0x6a0600
3687	STEP SEQ Note (voice 8)	0	127	36	0x6a0600
3688	STEP SEQ Velo (voice 1)	0	127	0	0x6a0600
3689	STEP SEQ Velo (voice 2)	0	127	0	0x6a0600
3690	STEP SEQ Velo (voice 3)	0	127	0	0x6a0600
3691	STEP SEQ Velo (voice 4)	0	127	0	0x6a0600
3692	STEP SEQ Velo (voice 5)	0	127	0	0x6a0600
3693	STEP SEQ Velo (voice 6)	0	127	0	0x6a0600
3694	STEP SEQ Velo (voice 7)	0	127	0	0x6a0600
3695	STEP SEQ Velo (voice 8)	0	127	0	0x6a0600
3696	STEP SEQ Gate (voice 1)	1	100	50	0x6a0600
3697	STEP SEQ Gate (voice 2)	1	100	50	0x6a0600
3698	STEP SEQ Gate (voice 3)	1	100	50	0x6a0600
3699	STEP SEQ Gate (voice 4)	1	100	50	0x6a0600
3700	STEP SEQ Gate (voice 5)	1	100	50	0x6a0600
3701	STEP SEQ Gate (voice 6)	1	100	50	0x6a0600
3702	STEP SEQ Gate (voice 7)	1	100	50	0x6a0600
3703	STEP SEQ Gate (voice 8)	1	100	50	0x6a0600
3704	STEP SEQ Note Flag	0	-1	0	0x6a0601
3705	STEP SEQ Slide Flag	0	-1	0	0x6a0601
3706	STEP SEQ Mute Flag	0	-1	0	0x6a0601
3707	STEP SEQ Assign 1 Target	0	-1	0	0x6a0601
3708	STEP SEQ Assign 2 Target	0	-1	0	0x6a0601
3709	STEP SEQ Assign 3 Target	0	-1	0	0x6a0601
3710	STEP SEQ Assign 4 Target	0	-1	0	0x6a0601
3711	STEP SEQ Assign 1 Value	0	-1	0	0x6a0601
3712	STEP SEQ Assign 2 Value	0	-1	0	0x6a0601
3713	STEP SEQ Assign 3 Value	0	-1	0	0x6a0601
3714	STEP SEQ Assign 4 Value	0	-1	0	0x6a0601
3715	STEP SEQ Assign 1 Transient	0	5	0	0x6a0600
3716	STEP SEQ Assign 2 Transient	0	5	0	0x6a0600
3717	STEP SEQ Assign 3 Transient	0	5	0	0x6a0600
3718	STEP SEQ Assign 4 Transient	0	5	0	0x6a0600
3719	STEP SEQ Assign Flag	0	-1	0	0x6a0601
3734	STEP SEQ Note (voice 1)	0	127	36	0x6b0600
3735	STEP SEQ Note (voice 2)	0	127	36	0x6b0600
3736	STEP SEQ Note (voice 3)	0	127	36	0x6b0600
3737	STEP SEQ Note (voice 4)	0	127	36	0x6b0600
3738	STEP SEQ Note (voice 5)	0	127	36	0x6b0600
3739	STEP SEQ Note (voice 6)	0	127	36	0x6b0600
3740	STEP SEQ Note (voice 7)	0	127	36	0x6b0600
3741	STEP SEQ Note (voice 8)	0	127	36	0x6b0600
3742	STEP SEQ Velo (voice 1)	0	127	0	0x6b0600
3743	STEP SEQ Velo (voice 2)	0	127	0	0x6b0600
3744	STEP SEQ Velo (voice 3)	0	127	0	0x6b0600
3745	STEP SEQ Velo (voice 4)	0	127	0	0x6b0600
3746	STEP SEQ Velo (voice 5)	0	127	0	0x6b0600
3747	STEP SEQ Velo (voice 6)	0	127	0	0x6b0600
3748	STEP SEQ Velo (voice 7)	0	127	0	0x6b0600
3749	STEP SEQ Velo (voice 8)	0	127	0	0x6b0600
3750	STEP SEQ Gate (voice 1)	1	100	50	0x6b0600
3751	STEP SEQ Gate (voice 2)	1	100	50	0x6b0600
3752	STEP SEQ Gate (voice 3)	1	100	50	0x6b0600
3753	STEP SEQ Gate (voice 4)	1	100	50	0x6b0600
3754	STEP SEQ Gate (voice 5)	1	100	50	0x6b0600
3755	STEP SEQ Gate (voice 6)	1	100	50	0x6b0600
3756	STEP SEQ Gate (voice 7)	1	100	50	0x6b0600
3757	STEP SEQ Gate (voice 8)	1	100	50	0x6b0600
3758	STEP SEQ Note Flag	0	-1	0	0x6b0601
3759	STEP SEQ Slide Flag	0	-1	0	0x6b0601
3760	STEP SEQ Mute Flag	0	-1	0	0x6b0601
3761	STEP SEQ Assign 1 Target	0	-1	0	0x6b0601
3762	STEP SEQ Assign 2 Target	0	-1	0	0x6b0601
3763	STEP SEQ Assign 3 Target	0	-1	0	0x6b0601
3764	STEP SEQ Assign 4 Target	0	-1	0	0x6b0601
3765	STEP SEQ Assign 1 Value	0	-1	0	0x6b0601
3766	STEP SEQ Assign 2 Value	0	-1	0	0x6b0601
3767	STEP SEQ Assign 3 Value	0	-1	0	0x6b0601
3768	STEP SEQ Assign 4 Value	0	-1	0	0x6b0601
3769	STEP SEQ Assign 1 Transient	0	5	0	0x6b0600
3770	STEP SEQ Assign 2 Transient	0	5	0	0x6b0600
3771	STEP SEQ Assign 3 Transient	0	5	0	0x6b0600
3772	STEP SEQ Assign 4 Transient	0	5	0	0x6b0600
3773	STEP SEQ Assign Flag	0	-1	0	0x6b0601
3788	STEP SEQ Note (voice 1)	0	127	36	0x6c0600
3789	STEP SEQ Note (voice 2)	0	127	36	0x6c0600
3790	STEP SEQ Note (voice 3)	0	127	36	0x6c0600
3791	STEP SEQ Note (voice 4)	0	127	36	0x6c0600
3792	STEP SEQ Note (voice 5)	0	127	36	0x6c0600
3793	STEP SEQ Note (voice 6)	0	127	36	0x6c0600
3794	STEP SEQ Note (voice 7)	0	127	36	0x6c0600
3795	STEP SEQ Note (voice 8)	0	127	36	0x6c0600
3796	STEP SEQ Velo (voice 1)	0	127	0	0x6c0600
3797	STEP SEQ Velo (voice 2)	0	127	0	0x6c0600
3798	STEP SEQ Velo (voice 3)	0	127	0	0x6c0600
3799	STEP SEQ Velo (voice 4)	0	127	0	0x6c0600
3800	STEP SEQ Velo (voice 5)	0	127	0	0x6c0600
3801	STEP SEQ Velo (voice 6)	0	127	0	0x6c0600
3802	STEP SEQ Velo (voice 7)	0	127	0	0x6c0600
3803	STEP SEQ Velo (voice 8)	0	127	0	0x6c0600
3804	STEP SEQ Gate (voice 1)	1	100	50	0x6c0600
3805	STEP SEQ Gate (voice 2)	1	100	50	0x6c0600
3806	STEP SEQ Gate (voice 3)	1	100	50	0x6c0600
3807	STEP SEQ Gate (voice 4)	1	100	50	0x6c0600
3808	STEP SEQ Gate (voice 5)	1	100	50	0x6c0600
3809	STEP SEQ Gate (voice 6)	1	100	50	0x6c0600
3810	STEP SEQ Gate (voice 7)	1	100	50	0x6c0600
